title,Content,type,Post_ID
Even My Dad Does Sometimes Ed Sheeran,it’s alright to cry even my dad does sometimes so don’t wipe your eyes tears remind you you’re alive it’s alright to die cause death's the only thing you haven’t tried but just for tonight hold on so live life like you’re giving up cause you act like you are go ahead and just live it up go on and tear me apart it’s alright to shake even my hand does sometimes so inside the rage against the dying of the light it’s alright to say that death’s the only thing you haven’t tried but just for today hold on so live life like you’re giving up cause you act like you are go ahead and just live it up go on and tear me apart so live life like your giving up cause you act like you are go ahead and just live it up go on and tear me apart hold on so live life like your giving up cause you act like you are go ahead and just live it up go on and tear me apart hold on,Ed Sheeran,138
Everything You Are Ed Sheeran,i didn't mean to break your heart i was just lonely and everybody falls apart sometimes i know you've found another one but won't you just hold me tonight i wish i never called you up nobody told me and they don't know they don't speak anymore so take a good look at us won't you just hold me tonight and i would stop trying to fall in love again and keep it a secret it never works out anyway but i am not anything like a voice cause you were the only one for me yeah yeah cause maybe i don't want to lose a lover and friend in one night if that's right i shouldn't have f cked with your mind and your life too many times or maybe i don't want to be lonely darling you are my only love behind my true loves everything you are i never meant to sleep around i was just lonely you did the same again and again i know so here's to the both of us here's to our story tonight oh i would stop trying to fall in love again and keep it a secret it never works out anyway but i am not anything like a voice cause you were the only one for me yeah cause maybe i don't want to lose a lover and friend in one night if that's right i shouldn't have f cked with your mind and your life too many times or maybe i don't want to be lonely darling you are my only love behind my true loves everything you are when i see my future it is with you we'll get there i want my children to be with you together cause maybe i don't want to lose a lover and friend in one night if that's right i shouldn't have f cked with your mind and your life too many times or maybe i don't want to be lonely darling you are my only love behind my true loves everything you are behind my true loves everything you are behind my true loves everything you are,Ed Sheeran,139
Friends Ed Sheeran,we're not no we're not friends nor have we ever been we just try to keep those secrets in our lives and if they find out will it all go wrong i never know no one wants it to so i could take the back road but your eyes'll lead me straight back home and if you know me like i know you you should love me you should know friends just sleep in another bed and friends don't treat me like you do well i know that there's a limit to everything but my friends won't love me like you no my friends won't love me like you we're not friends we could be anything if we tried to keep those secrets safe no one will find out if it all went wrong they'll never know what we've been through so i could take the back road but your eyes'll lead me straight back home and if you know me like i know you you should love me you should know friends just sleep in another bed and friends don't treat me like you do well i know that there's a limit to everything but my friends won't love me like you no my friends won't love me like you but then again if we're not friends someone else might love you too and then again if we're not friends there'd be nothing i could do and that's why friends should sleep in other beds and friends should kiss me like you do and i know that there's a limit to everything but my friends won't love me like you no my friends won't love me like you oh my friends will never love me like you,Ed Sheeran,140
Give Me Love Ed Sheeran,give me love like her cause lately i've been waking up alone paint splattered teardrops on my shirt told you i'd let them go and that i'll fight my corner maybe tonight i'll call ya after my blood turns into alcohol no i just wanna hold ya give a little time to me or burn this out we'll play hide and seek to turn this around all i want is the taste that your lips allow my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my give me love give me love like never before cause lately i've been craving more and it's been a while but i still feel the same maybe i should let you go you know i'll fight my corner and that tonight i'll call ya after my blood is drowning in alcohol no i just wanna hold ya give a little time to me or burn this out we'll play hide and seek to turn this around all i want is the taste that your lips allow my my my my oh give me love give a little time to me or burn this out we'll play hide and seek to turn this around all i want is the taste that your lips allow my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love m my my m my my m my my give me love lover m my my m my my m my my give me love lover m my my m my my m my my give me love lover m my my m my my m my my give me love lover m my my m my my m my my give me love lover m my my m my my m my my give me love lover m my my m my my m my my give me love lover m my my m my my m my my give me love lover love me love me love me m my my m my my m my my give me love lover give me love m my my m my my m my my give me love lover give me love m my my m my my m my my give me love lover give me love love me m my my m my my m my my give me love lover give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love my my my my oh give me love break hidden track the parting glass of all the money that e'er i had i've spent it in good company and all the harm that e'er i've done alas it was to none but me and all i've done for want of wit to memory now i can't recall so fill to me the parting glass good night and joy be with you all of all the comrades that e'er i had they are sorry for my going away and all the sweethearts that e'er i had they would wish me one more day to stay but since it falls unto my lot that i should rise and you should not i'll gently rise and i'll softly call good night and joy be with you all a man may drink and not be drunk a man may fight and not be slain a man may court a pretty girl and perhaps be welcomed back again but since it has so ought to be by a time to rise and a time to fall come fill to me the parting glass good night and joy be with you all good night and joy be with you all,Ed Sheeran,141
Galway Girl Ed Sheeran,she played the fiddle in an irish band but she fell in love with an english man kissed her on the neck and then i took her by the hand said baby i just want to dance i saw her on grafton street right outside of the bar she shared a cigarette with me while her brother played the guitar she asked me what does it mean the gaelic ink on your arm said it was one of my friend's songs do you want to drink on she took jamie as a chaser jack for the fun she got arthur on the table with johnny riding as a shotgun chilled some more one more drink at the bar then say i'm on the jukebox got to dance you know she played the fiddle in an irish band but she fell in love with an english man kissed her on the neck and then i took her by the hand said baby i just want to dance with my pretty little galway girl you're my pretty little galway girl you know she beat me at darts and then she beat me at pool and then she kissed me like there was nobody else in the room as last orders were called was when she stood on the stool after dancing to cèilidh singing to trad tunes i never heard carrickfergus ever sing so sweet a capella in the bar wring her feet for the beat oh i could have that while playing on repeat for a week and in this packed out room swear she was singing to me she played the fiddle in an irish band but she fell in love with an english man kissed her on the neck and then i took her by the hand said baby i just want to dance my pretty little galway girl my my my my my my my galway girl my my my my my my my galway girl my my my my my my my galway girl now we've outstayed our welcome and it's closing time i was holding her hand her hand was holding mine our coats both smell of smoke whisky and wine as we fill up our lungs with the cold air of the night i walked her home then she took me inside finish some doritos and another bottle of wine i swear i'm going to pot you in a song that i write about a galway girl and a perfect night she played the fiddle in an irish band but she fell in love with an english man kissed her on the neck and then i took her by the hand said baby i just want to dance my pretty little galway girl my my my my my my my galway girl my my my my my my my galway girl my my my my my my my galway girl,Ed Sheeran,142
Hearts Don't Break Around Here Ed Sheeran,she is the sweetest thing that i know should see the way she holds me when the lights go low shakes my soul like a pothole every time took my heart upon a one way trip guess she went wandering off with it none like most women i know this one will bring it back whole daisies daisies perched upon your forehead oh my baby lately i know that every night i'll kiss you you'll say in my ear oh we're in love aren't we hands in your hair fingers and thumbs baby i feel safe when you're holding me near love the way that you conquer your fear you know hearts don't break around here oh yeah yeah yeah yeah yeah yeah yeah she is the river flowin nowhere and tin wind chimes used for doorbells fields and trees and her smell fill my lungs spend my summertime beside her and the rest of the year the same she is the flint that sparks the lighter and the fuel that will hold the flame oh roses roses laid upon your bed spread oh my all this all this i know but every night i'll kiss you you'll say in my ear oh we're in love aren't we hands in your hair fingers and thumbs baby i feel safe when you're holding me near love the way that you conquer your fear you know hearts don't break around here oh yeah yeah yeah yeah yeah yeah yeah well i've found love inside the arms of the woman i know she is the lighthouse in the night that will safely guide me home and i'm not scared of passing over or the thought growing old cause from now until i go every night i kiss you you'll say in my ear oh we're in love aren't we hands in your hair fingers and thumbs baby i feel safe when you're holding me near love the way that you conquer your fear you know hearts don't break around here oh yeah yeah every night i kiss you you'll say in my ear oh we're in love aren't we hands in your hair fingers and thumbs baby i feel safe when you're holding me near love the way that you conquer your fear you know hearts don't break around here yeah yeah yeah you know hearts don't break around here oh yeah yeah yeah,Ed Sheeran,143
How Would You Feel Ed Sheeran,you are the one girl you know that it's true i'm feeling younger every time that i'm alone with you we were sitting in a parked car stealing kisses in a front yard we got questions we shouldn't had asked but how would you feel if i told you i loved you it's just something that i want to do i'm taking my time spending my life falling deeper in love with you so tell me that you love me too in the summer as the lilacs blew blood flows deeper than a river every moment that i spend with you we were sat upon our best friend's roof i had both of my arms around you watching the sunrise replace the moon how would you feel if i told you i loved you it's just something that i want to do i'm taking my time spending my life falling deeper in love with you so tell me that you love me too we were sitting in a parked car stealing kisses in a front yard we got questions we shouldn't had asked how would you feel if i told you i loved you it's just something that i want to do i'm taking my time spending my life falling deeper in love with you so tell me that you love me too tell me that you love me too tell me that you love me too,Ed Sheeran,144
Happier Ed Sheeran,walking down 29th and park i saw you in another's arms only a month we've been apart you look happier saw you walk inside a bar he said something to make you laugh i saw that both your smiles were twice as wide as ours yeah you look happier you do ain't nobody hurt you like i hurt you but ain't nobody love you like i do promise that i will not take it personal baby if you're moving on with someone new cause baby you look happier you do my friends told me one day i'll feel it too and until then i'll smile to hide the truth but i know i was happier with you sat on the corner of the room everything's reminding me of you nursing an empty bottle and telling myself you're happier aren't you ain't nobody hurt you like i hurt you but ain't nobody need you like i do i know that there's others that deserve you but my darling i am still in love with you but i guess you look happier you do my friends told me one day i'd feel it too i know i could smile to hide the truth but i know i was happier with you baby you look happier you do i knew one day you'd fall for someone new but if he breaks your heart like lovers do just know that i'll be waiting here for you,Ed Sheeran,145
I See Fire Ed Sheeran,oh misty eye of the mountain below keep careful watch of my brothers souls and should the sky be filled with fire and smoke keep watching over durin's son if this is to end in fire then we should all burn together watch the flames climb high into the night calling out father stand by and we will watch the flames burn auburn on the mountain side and if we should die tonight then we should all die together raise a glass of wine for the last time calling out father prepare as we will watch the flames burn auburn on the mountain side desolation comes upon the sky now i see fire inside the mountain i see fire burning the trees and i see fire hollowing souls i see fire blood in the breeze and i hope that you'll remember me oh should my people fall then surely i'll do the same confined in mountain halls we got too close to the flame calling out father hold fast and we will watch the flames burn auburn on the mountain side desolation comes upon the sky now i see fire inside the mountain i see fire burning the trees i see fire hollowing souls i see fire blood in the breeze and i hope that you'll remember me and if the night is burning i will cover my eyes for if the dark returns then my brothers will die and as the sky's falling down it crashed into this lonely town and with that shadow upon the ground i hear my people screaming out now i see fire inside the mountain i see fire burning the trees i see fire hollowing souls i see fire blood in the breeze i see fire oh you know i saw a city burning fire i see fire feel the heat upon my skin fire and i see fire fire and i see fire burn auburn on the mountain side,Ed Sheeran,146
I'm a Mess Ed Sheeran,ooh i’m a mess right now inside out searching for a sweet surrender but this is not the end i can’t work it out how going through the motions going through us and though i've known it for the longest time and all my hope all my words are all over written on the signs but you’re my road walking me home home home see the flames inside my eyes it burns so bright i wanna feel your love easy baby maybe i’m a light before tonight i wanna fall in love and put your faith in my stomach i messed up this time late last night drinking to suppress devotion with fingers intertwined i can’t shake this feeling now we’re going through the motions hoping you'd stop and though i’ve only caused you pain you know with all of my words with all this beloved although all the lies spoke when you’re my road walking me home home home home see the flames inside my eyes it burns so bright i wanna feel your love easy baby maybe i’m a light before tonight i wanna fall in love and put your faith in my stomach and for how long i’ve loved my lover for how long i’ve loved my lover and now for how long long i’ve loved my lover now now for how long long i’ve loved my lover now now for how long long i’ve loved my lover and i feel loved for how long long i’ve loved my lover for how long long i’ve loved my lover feel it all over now for how long long i’ve loved my lover now now for how long long i’ve loved my lover feel it all over now for how long i’ve loved my lover now now for how long long i’ve loved my lover,Ed Sheeran,147
Lay it all on me Ed Sheeran,ed sheeran all alone as you look through the door nothing left to see if it hurts and you can't take no more lay it all on me no you don't have to keep it on a locking key cause i will never let you down and if you can't escape of your uncertainties baby i can show you how let my love in let my love in lay your heart on me if you're hurting if you're hurting lay it all on me you can lay it all on me lay it all on me lay it all on me if you're hurting if you're hurting lay it all on me if you're scared when you're out on your own just remember me cause i won't let you go let alone lay it all on me no you don't have to keep it on a locking key cause i will never let you down and if you can't escape of your uncertainties baby i can show you how let my love in let my love in lay your heart on me if you're hurting if you're hurting lay it all on me you can lay it all on me lay it all on me lay it all on me if you're hurting if you're hurting lay it all on me so if you're hurting babe just let you're heart be free you got a friend in me i'll be your shoulder at anytime you need baby i believe so if you're hurting babe just let you're heart be free i'll be your shoulder at anytime you need baby i believe you can lay it all on me let my love in let my love in lay your heart on me if you're hurting if you're hurting lay it all on me lay it all on me lay it all on me lay it all on me lay it all on me if you're hurting if you're hurting lay it all on me lay it all on me lay it all lay it all lay it all lay it all on me lay it all lay it all lay it all on me lay it all lay it all on me lay it all on me lay it all lay it all on me lay it all on me,Ed Sheeran,148
Lego House Ed Sheeran,i'm gonna pick up the pieces and build a lego house if things go wrong we can knock it down my three words have two meanings there's one thing on my mind it's all for you and it's dark in a cold december but i've got you to keep me warm and if you're broken i'll mend you and keep you sheltered from the storm that's raging on now i'm out of touch i'm out of love i'll pick you up when you're getting down and out of all these things i've done i think i love you better now i'm out of sight i'm out of mind i'll do it all for you in time and out of all these things i've done i think i love you better now i'm gonna paint you by numbers and colour you in if things go right we can frame it and put you on a wall and it's so hard to say it but i've been here before and i'll surrender up my heart and swap it for yours i'm out of touch i'm out of love i'll pick you up when you're getting down and out of all these things i've done i think i love you better now i'm out of sight i'm out of mind i'll do it all for you in time and out of all these things i've done i think i love you better now don't hold me down i think my braces are breaking and it's more than i can take and it's dark in a cold december but i've got you to keep me warm and if you're broken i'll mend you and keep you sheltered from the storm that's raging on now i'm out of touch i'm out of love i'll pick you up when you're getting down and out of all these things i've done i think i love you better now i'm out of sight i'm out of mind i'll do it all for you in time and out of all these things i've done i think i love you better now i'm out of touch i'm out of love i'll pick you up when you're getting down and out of all these things i've done i think i love you better now i'm out of sight i'm out of mind i'll do it all for you in time and out of all these things i've done i think i love you better now i'm out of touch i'm out of love i'll pick you up when you're getting down and out of all these things i've done i will love you better now,Ed Sheeran,149
Make it Rain Ed Sheeran,ed sheeran when the sins of my father weigh down in my soul and the pain of my mother will not let me go well i know there can come fire from the sky to refine the purest of kings even though i know this fire brings me pain even so i'm just the same make it rain make it rain down low just make it rain make it rain make it rain make it rain down low just make it rain make it rain and the seed needs the water before it grows out of the ground but it just keeps on getting hotter and the hunger more profound well i know there can come tears from their eyes but they may as well be in vain even though i know these tears bring me pain even so i'm just the same make it rain make it rain down low just make it rain make it rain make it rain make it rain down low just make it rain make it rain make it rain x8 and the seas are full of water that stop by the shore just like the riches of grandeur that never reach the port so let the clouds fill with thunderous applause and let the lightning be the veins and fill the sky with all that they can drop when it's time to make a change,Ed Sheeran,150
Nancy Mulligan Ed Sheeran,i was twenty four years old when i met the woman i would call my own twenty two grand kids now growing old in that house that your brother bought ya oh the summer day when i proposed i made that wedding ring from gold and i asked her father but her daddy said no you won't marry my daughter she and i went on the run don't care about religion i'm gonna marry the woman i love down by the wexford border she was nancy mulligan and i was william sheeran she took my name and then we were one down by the wexford border will i met her at guy's in the second world war she was working on a soldier's ward never had i seen such beauty before the second that i saw her nancy was my yellow rose and we got married wearing borrowed clothes we got eight children now growing old five sons and three daughters she and i went on the run don't care about religion i'm gonna marry the woman i love down by the wexford border she was nancy mulligan and i was william sheeran she took my name and then we were one down by the wexford border from her snow white in her and jet black hair over sixty years i've been loving her now we're sat by the fire in our old armchairs you know nancy i adore ya from a farm boy born near belfast town i never worried about the king and crown cause i found my heart upon the southern ground that's the difference i assure ya she and i went on the run don't care about religion i'm gonna marry the woman i love down by the wexford border she was nancy mulligan and i was william sheeran she took my name and then we were one down by the wexford border,Ed Sheeran,151
Nina Ed Sheeran,i met you when i was a teen but then you were one as well and i could play the guitar just like ringing a bell sometimes i wonder and any other summer could you have been my part time lover to me listening to stevie wonder under the covers where we used to lay and re stacks is what the speakers play i’ll be on tour almost every day when i was home up in my flat is where we used to stay just watching the dvd smoking illegal weed getting high as two kites we needed no breathe we used each others edge just for the people to see and stay up all night like when we needed to sleep we go anywhere our minds would take us and also you are beautiful without your make up and you don’t even need to worry about your weight cause we can all be loved the way god made us and time’s the only reason that we could break up cause you would always tell me i'm away too much distance is relative to the time that it takes to get on a plane or make a mistake say it again oh nina you should go nina cause i ain’t ever coming home nina oh won’t you leave me now and i’ve been living on the road nina but then again you should know nina cause that’s you and me both nina oh won’t you leave me now now and every weekend in the winter you’d be wearing my hoodie with draw strings pulled tight to keep your face from the cold taking day trips to the local where we be on the road cause every day when i was away we'd only speak on the phone watching blue planet creating new habits acting as if we were two rabbits and then you'd vanish back to the borrow with all the celtics i disappear you call me selfish i understand but i can’t help it i put my job over everything except my family and friends but you’ll be in between forever so i guess we’ll have to take a step back overlook the situation cause mixing business and feelings will only lead to complications and i’m not saying we should be taking a break just re evaluating quick before we make a mistake and it’s too late so we kinda need to deal with the pain or wait to get on the plane but in the day we’ll have to say it again oh nina you should go nina cause i ain’t ever coming home nina oh won’t you leave me now and i’ve been living on the road nina but then again you should know nina cause that’s you and me both nina oh won’t you leave me now now love will come and love will go but you can make it on your own sing that song go oh won’t you leave me now people grow and fall apart but you can mend your broken heart take it back oh oh won’t you leave me now oh nina you should go nina cause i ain’t ever coming home nina oh won’t you leave me now and i’ve been living on the road nina but then again you should know nina cause that’s you and me both nina oh won’t you leave me now now,Ed Sheeran,152
New Man Ed Sheeran,no no no no no i heard he spent five hundred pounds on jeans goes to the gym at least six times a week wears both shoes with no socks on his feet and i hear he's on a new diet at watches what he eats he's got his eyebrows plucked and his asshole bleached owns every single ministry cd tribal tattoos and he don't know what it means but i heard he makes you happy so that's fine by me but still i'm just keepin it real still lookin at your instagram and i'll be creepin a lil i'll be tryin not to double tap from way back cause i know that's where the trouble's at let me remind you of the days when you used to hold my hand and when we sipped champagne out of cider cans i guess if you were louis lane i wasn't superman just a young boy tryin to be loved so let me give it to ya i don't wanna know about your new man cause if it was meant to me you wouldn't be callin me up tryin to cause i'm positive that he don't wanna know about me i don't wanna know about your new man we'll get there eventually i know you're missin all this kind of love but i'm positive that he don't wanna know about me your new man rents a house in the burb and wears a man bag on his shoulder but i call it a purse every year he goes to málaga with all the fellas drinks beer but has a six pack i'm kinda jealous he wears sunglasses indoors in winter at nighttime and every time a rap song comes on he makes a gang sign says cheya boy never light up the room but enough about him girl let's talk about you you were the type of girl who sat beside the water readin eatin a packet of crisp but you will never find you cheatin now you're eatin kale hittin the gym keepin up with kylie and kim in the back of the club kissin a boy that ain't him okay you need to be alone and if you wanna talk about it you can call my phone i just thought that i would tell you cause oughta know you're still a young girl tryin to be loved so let me give it to ya i don't wanna know about your new man cause if it was meant to be you wouldn't be callin me up tryin to cause i'm positive that he don't wanna know about me i don't wanna know about your new man we'll get there eventually i know you're missin all this kind of love but i'm positive that he don't wanna know about me baby i'm not tryin to ruin your week but you act so differently when you're with him i know you're lonely please remember you're still free to make the choice and leave don't call me up you need to show me i don't wanna know about your new man cause if it was meant to me you wouldn't be callin me up tryin to cause i'm positive that he don't wanna know about me i don't wanna know about your new man we'll get there eventually i know you're missin all this kind of love but i'm positive that he don't wanna know about me but i'm positive that he don't wanna know about but i'm positive that he don't wanna know about i don't wanna know about your new man,Ed Sheeran,153
One Ed Sheeran,tell me that you turned down the man who asked for your hand cause you're waiting for me and i know you're gonna be away a while but i've got no plans at all to leave and would you take away my hopes and dreams just stay with me all my senses come to life while i'm stumbling home as drunk as i have ever been and i'll never leave again cause you are the only one and all my friends have gone to find another place to let their hearts collide just promise me you'll always be a friend cause you are the only one take my hand and my heart and soul i will only have these eyes for you and you know everything changes but we'll be strangers if we see this through you could stay within these walls or leave but just stay with me all my senses come to life while i'm stumbling home as drunk as i have ever been and i'll never leave again cause you are the only one and all my friends have gone to find another place to let their hearts collide just promise me you'll always be a friend cause you are the only one i'm stumbling out drunk getting myself lost i am so gone so tell me the way you home i listen to sad songs singing about love and where it goes wrong all my senses come to life while i'm stumbling home as drunk as i have ever been and i'll never leave again cause you are the only one and all my friends have gone to find another place to let their hearts collide just promise me you'll always be a friend cause you are the only one,Ed Sheeran,154
Photograph Ed Sheeran,loving can hurt loving can hurt sometimes but it's the only thing that i know when it gets hard you know it can get hard sometimes it's the only thing that makes us feel alive we keep this love in a photograph we made these memories for ourselves where our eyes are never closing our hearts were never broken and time's forever frozen still so you can keep me inside the pocket of your ripped jeans holding me close until our eyes meet you won't ever be alone wait for me to come home loving can heal loving can mend your soul and it's the only thing that i know i swear it will get easier remember that with every piece of ya and it's the only thing to take with us when we die we keep this love in a photograph we made these memories for ourselves where our eyes are never closing our hearts were never broken and time's forever frozen still so you can keep me inside the pocket of your ripped jeans holding me close until our eyes meet you won't ever be alone and if you hurt me that's okay baby only words bleed inside these pages you just hold me and i won’t ever let you go wait for me to come home wait for me to come home wait for me to come home wait for me to come home you can keep me inside the necklace you bought when you were sixteen next to your heartbeat where i should be keep it deep within your soul and if you hurt me that's okay baby only words bleed inside these pages you just hold me and i won’t ever let you go when i'm away i will remember how you kissed me under the lamppost back on sixth street hearing you whisper through the phone wait for me to come home,Ed Sheeran,155
Perfect Ed Sheeran,i found a love for me darling just dive right in and follow my lead well i found a girl beautiful and sweet i never knew you were the someone waiting for me cause we were just kids when we fell in love not knowing what it was i will not give you up this time but darling just kiss me slow your heart is all i own and in your eyes you're holding mine baby i'm dancing in the dark with you between my arms barefoot on the grass listening to our favorite song when you said you looked a mess i whispered underneath my breath but you heard it darling you look perfect tonight well i found a woman stronger than anyone i know and she shares my dreams i hope that someday i'll share her home i found a love to carry more than just my secrets to carry love to carry children of our own we are still kids but we're so in love fighting against all odds i know we'll be alright this time darling just hold my hand be my girl i'll be your man i see my future in your eyes baby i'm dancing in the dark with you between my arms barefoot on the grass listening to our favorite song when i saw you in that dress looking so beautiful i don't deserve this darling you look perfect tonight baby i'm dancing in the dark with you between my arms barefoot on the grass listening to our favorite song i have faith in what i see now i know i have met an angel in person and she looks perfect i don't deserve this you look perfect tonight,Ed Sheeran,156
Runaway Ed Sheeran,i've known it for a long time daddy wakes up to a drink at nine disappearing all night i don’t wanna know where he's been lying i know what i wanna do i wanna runaway runaway with you gonna grab clothes six in the morning go how long you leaving well dad just don’t expect me back this evening oh it could take a bit of time to heal this it’s been a long day thumb on side of the roadway but i love him from the skin to my bones but i don’t wanna live in his home there’s nothing to say cause he knows i’ll just runaway and be on my own i’ve never seen my dad cry cold as stone in the kitchen light i tell you it's about time but i was raised to keep quiet and this is what i’m gonna do gonna runaway gonna make that move gonna grab clothes and when it’s morning go how long you leaving well dad just don’t expect me back this evening oh it could take a bit of time to heal this it’s been a long day thumb on side of the roadway but i love him from the skin to my bones but i don’t wanna live in his home there’s nothing to say cause he knows i’ll just runaway and be on my own back pack and a flat cap turned to the back as i packed my clothes up my dad wasn’t down with that plan to attack intends to show love i don’t wanna live this way gonna take my things and go if things change in a matter of days could be persuaded to hold up and mama was the same none of us are saints and i guess that god knows that i don’t wanna runaway and one of these days i might just show that put my home in a suitcase tie both shoelaces and hope that things change but for now i leave town with a backpack on my shoulder but i love him from the skin to my bones but i don’t wanna live in his home there’s nothing to say cause he knows i’ll just runaway and be on my own,Ed Sheeran,157
Rewind Repeat It Ed Sheeran,rewind repeat it stay for the night call it what you want and i'll call it mine to have you in my arms is this what you needed cause i'll find the faith in anything don't fight the feeling rewind repeat it rewind repeat it if the world ends tonight you'll me in my arms we'll be frozen in time underneath the stars my love is streaming this heart is bleeding i love this feeling so rewind repeat it rewind repeat it just close your eyes all you need to see it's your heart and mine underneath the sheets don't fight your demons cause they will tell you apart from the sins if the darkness creeps in rewind repeat it rewind repeat it if the world ends tonight you'll me in my arms we'll be frozen in time underneath the stars my love is streaming this heart is bleeding i love this feeling so rewind repeat it rewind repeat it,Ed Sheeran,158
Sing Ed Sheeran,it’s late in the evening glass on the side i’ve been sat with you for most of the night ignoring everybody here we wish they would disappear so maybe we could get down now i don’t wanna know if you’re getting ahead of the program i want you to be mine lady to hold your body close take another step into the no man’s land for the longest time lady i need you darling come on set the tone if you feel you’re falling won’t you let me know if you love me come on get involved feel it rushing through you from your head to toe sing louder sing this love is a blaze i saw flames from the side of the stage and the firebrigade comes in a couple of days until then we got nothing to say and nothing to know but something to drink and maybe something to smoke let it go until i wrote a change singing we found love in a local rave i don’t really know what i’m supposed to say but i can just figure it out and hope and pray i told her my name and said it’s nice to meet ya and then she handed me a bottle of water filled with tequila i already know she’s a keeper just from this one small act of kindness i’m in deep if anybody finds out i’m meant to drive home but i drunk all of it now no sobering up we just sit on the couch one thing led to another now she’s kissing my mouth i need you darling come on set the tone if you feel you’re falling won’t you let me know if you love me come on get involved feel it rushing through you from your head to toe sing louder sing can you feel it all the guys in here don’t even wanna dance can you feel it all that i can hear is music from the band can you feel it found you hiding here so won't you take my hand before the beat kicks in again can you feel it can you feel it i need you darling come on set the tone if you feel you’re falling won’t you let me know if you love me come on get involved feel it rushing through you from your head to toe,Ed Sheeran,159
Save Myself Ed Sheeran,i gave all my oxygen to people that could breath i gave many my money and now we don't even speak i drive miles and miles but would you do the same for me oh honestly offered up my shoulder just for you to cry upon gave you constant shelter and a bed to keep you warm they gave me the heartache and in return i gave a wing its goes on and on and on life can get you down so i just numb the way it feels i drown it with a drink and out of date prescription pills and all the ones that love me they just left me on the shelf my farewell so before i save someone else i've got to save myself i gave you all my energy and i took away your pain cause human beings are destined to or drink what time do we stand upon come have it looks the same and only scars remain life can get you down so i just numb the way it feels i drown it with a drink and out of date prescription pills and all the ones that love me they just left me on the shelf my farewell so before i save someone else i've got to save myself but if don't then i'll go back to where i'm becoming a stranger just because they ended being just like that oh i'm here again between the devil and the danger but i guess it's hust of nature my dad was wrong cause i'm not like my mum cause she'd just smile and i'm complaining in a song but it helps so before i save someone else i've got to save myself life can get you down so i just numb the way it feels i drown it with a drink and out of date prescription pills and all the ones that love me they just left me on the shelf my farewell so before i save someone else i've got to save myself and before i blame someone else i've got to save myself and before i love someone else i've got to love myself,Ed Sheeran,160
Supermarket Flowers Ed Sheeran,i took the supermarket flowers from the windowsill i threw the day old tea from the cup packed up the photo album matthew had made memories of a life that's been loved took the get well soon cards and stuffed animals poured the old ginger been down the sink dad always told me don't you cry when you're down but mum there's a tear every time that i blink oh i'm in pieces it's tearing me up but i know a heart that's broke is a heart that's been loved so i'll sing hallelujah you were an angel in the shape of my mum when i fell down you'd be there holding me up spread your wings as you go and when god takes you back we'll say hallelujah you're home i fluffed the pillows made the beds stacked the chairs up folded your nightgowns neatly in a case john says he'd drive then put his hand on my cheek and wiped a tear from the side of my face i hope that i see the world as you did cause i know a life with love is a life that's been lived so i'll sing hallelujah you were an angel in the shape of my mum when i fell down you'd be there holding me up spread your wings as you go and when god takes you back we'll say hallelujah you're home hallelujah you were an angel in the shape of my mum you got to see the person i have become spread your wings and i'll know that when god took you back he said hallelujah you're home,Ed Sheeran,161
Shape of You Ed Sheeran,the club isn't the best place to find a lover so the bar is where i go me and my friends at the table doing shots drinking faster and then we talk slow come over and start up a conversation with just me and trust me i'll give it a chance now take my hand stop put van the man on the jukebox and then we start to dance and now i'm singing like girl you know i want your love your love was handmade for somebody like me come on now follow my lead i may be crazy don't mind me say boy let's not talk too much grab on my waist and put that body on me come on now follow my lead come come on now follow my lead i'm in love with the shape of you we push and pull like a magnet do although my heart is falling too i'm in love with your body and last night you were in my room and now my bedsheets smell like you every day discovering something brand new i'm in love with your body oh i oh i oh i oh i i'm in love with your body oh i oh i oh i oh i i'm in love with your body oh i oh i oh i oh i i'm in love with your body every day discovering something brand new i'm in love with the shape of you one week in we let the story begin we're going out on our first date you and me are thrifty so go all you can eat fill up your bag and i fill up a plate we talk for hours and hours about the sweet and the sour and how your family is doing okay leave and get in a taxi then kiss in the backseat tell the driver make the radio play and i'm singing like girl you know i want your love your love was handmade for somebody like me come on now follow my lead i may be crazy don't mind me say boy let's not talk too much grab on my waist and put that body on me come on now follow my lead come come on now follow my lead i'm in love with the shape of you we push and pull like a magnet do although my heart is falling too i'm in love with your body and last night you were in my room and now my bedsheets smell like you every day discovering something brand new i'm in love with your body oh i oh i oh i oh i i'm in love with your body oh i oh i oh i oh i i'm in love with your body oh i oh i oh i oh i i'm in love with your body every day discovering something brand new i'm in love with the shape of you come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on come on be my baby come on i'm in love with the shape of you we push and pull like a magnet do although my heart is falling too i'm in love with your body last night you were in my room and now my bedsheets smell like you every day discovering something brand new i'm in love with your body come on be my baby come on come on be my baby come on i'm in love with your body come on be my baby come on come on be my baby come on i'm in love with your body come on be my baby come on come on be my baby come on i'm in love with your body every day discovering something brand new i'm in love with the shape of you,Ed Sheeran,162
